url,type,title,author,description
https://medium.com/defiant/tagged/defiant-politics,Web Page,Defiant Politics – Defiant – Medium,,Read writing about Defiant Politics in Defiant. We are the loyal opposition.
https://medium.com/@ade3/fingerprints-on-the-feculence-2c868de5649b,Web Page,Fingerprints on the Feculence,Adrian Hanft,"I sold my most popular Wordpress plugin a couple years ago. It had a million installs and hadn’t earned me a penny of income. Sure, I could have pumped it with ads and earned a few bucks sooner, but…"
https://medium.com/defiant/tagged/defiant-sex,Web Page,Defiant Sex – Defiant – Medium,,Read writing about Defiant Sex in Defiant. We are the loyal opposition.
https://medium.com/defiant/we-are-defiant-c98d7a3ced04,Web Page,We Are Defiant – Defiant,Defiant,"Thank you, Donald Trump. Thank you, Republican Party. Thank you, racists, misogynists, homophobes, transphobes and bullies. Thank you, climate-deniers. Thank you for showing us where America rots…"
https://medium.com/@loyal_oppo,Web Page,Defiant – Medium,,"Read writing from Defiant on Medium. The loyal opposition. Every day, Defiant and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/defiant/someone-began-dumping-stock-before-trump-attacked-lockheed-65af1fba8165,Web Page,Someone Began Dumping Stock Before Trump Attacked Lockheed – Defiant,David Axe,"At 8:26 in the morning on Dec. 12, 2016, U.S. president-elect Donald Trump launched a Twitter attack at a seemingly unlikely target — Lockheed Martin. Specifically, the F-35 stealth fighter that the…"
https://medium.com/defiant/lgbt-survival-under-trump-3d1969ae8bfc,Web Page,LGBT Survival Under Trump – Defiant,Defiant,Donald Trump hasn’t done anything at all to assure me his presidency will be anything but a disaster for LGBT Americans. Many LGBT Americans are worried about their safety and the safety of those…
https://medium.com/@daxe,Web Page,David Axe – Medium,,"Read writing from David Axe on Medium. David Axe goes to war so you don't have to. Every day, David Axe and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/defiant/trumps-bait-and-switch-cc0289368919,Web Page,Trump’s Bait and Switch – Defiant,Defiant,"Given his cabinet picks so far, it’s reasonable to assume that president-elect Donald Trump finds hanging out with anyone who isn’t a billionaire — or at least a multimillionaire — a real drag. What…"
https://medium.com/defiant/options-for-a-do-it-yourself-abortion-66f5117f6293,Web Page,Options For a Do-It-Yourself Abortion – Defiant,"Beth Sherouse, Ph.D.","Most young feminists have heard the horror stories of women dying from illegal coat-hanger abortions in the era before Roe v. Wade. We have marched and protested, vowing never to go back to such a…"
https://medium.com/@mjgault,Web Page,Matthew Gault – Medium,,"Read writing from Matthew Gault on Medium. Contributor to War is Boring. Email my twitter handle at gmail. Every day, Matthew Gault and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/defiant/in-westworld-the-villains-are-the-heroes-da18e7f26e09,Web Page,"In ‘Westworld,’ the Villains Are the Heroes – Defiant",Matthew Gault,"As with so many HBO shows, Westworld foreshadows its brutal and stunning season-one finale starting in the first episode. It offers up easy themes, a simple narrative and a virtual garden of earthly…"
https://medium.com/defiant/fighting-for-a-15-minimum-wage-sometimes-means-spending-the-night-in-jail-ea791ec7be06,Web Page,Fighting for a $15 Minimum Wage Sometimes Means Spending the Night in Jail – Defiant,Andrew Dobbs,"Tomas Diaz de Leon came to Houston and faced one of the city’s most iconic institutions — a freeway. Like many other visitors to the city, Diaz de Leon sat still on this freeway, but in this case the…"
https://medium.com/defiant/video-game-reviews-are-broken-af05335f9b57,Web Page,Video Game Reviews Are Broken – Defiant,Matthew Gault,"Video games are expensive — and it’s hard to tell if one will be any good before it comes out. Games aren’t movies or books, with their low cost-of-entry and their low-price point. If you spend $10…"
https://medium.com/defiant/wondering-what-u-s-spy-agencies-think-of-donald-trump-105cfb8bbf7d,Web Page,Wondering What U.S. Spy Agencies Think of Donald Trump? – Defiant,Defiant,"We don’t know for sure what the U.S. intelligence community collectively thinks of president-elect Donald Trump. But thanks to an invaluable federal law, we do know how to find out. File a Freedom of…"
https://medium.com/@andrewdobbs,Web Page,Andrew Dobbs – Medium,,"Read writing from Andrew Dobbs on Medium. Activist, organizer, and writer based in Austin, Texas. Every day, Andrew Dobbs and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/defiant/doctor-strange-is-a-pacifist-superhero-607186a05da2,Web Page,Doctor Strange Is a Pacifist Superhero – Defiant,Matthew Gault,"Doctor Strange has bullets on the brain. In the opening of Marvel’s recent hit, respected surgeon Stephen Strange saves a man other doctors thought dead by pulling a bullet out of his head. “In the E…"
https://medium.com/defiant/texas-will-force-you-to-hold-a-tiny-expensive-funeral-for-your-miscarriage-4a790f33e73d,Web Page,"Texas Will Force You to Hold a Tiny, Expensive Funeral for Your Miscarriage – Defiant",Defiant,"When the U.S. Supreme Court overturned Texas’s restrictive new abortion laws in July 2016, pro-choice advocates celebrated a major victory. But state Republicans were ready for the setback and had…"
https://medium.com/defiant/about,Web Page,About Defiant – Medium,,Read more about Defiant. We are the loyal opposition.
https://medium.com/@gbeth.sherouse/followers,Web Page,"People following Beth Sherouse, Ph.D.",,"15 people follow Beth Sherouse, Ph.D. on Medium."
https://medium.com/defiant/why-we-write-about-video-games-movies-and-t-v-58f079f18780,Web Page,"Why We Write About Video Games, Movies and T.V. – Defiant",Defiant,"Defiant is an angry, progressive, partisan site for the Trump era. We cover politics, climate change and LGBT issues. We also write about video games, books, movies and T.V. To paraphrase Stephen…"
https://medium.com/@gbeth.sherouse/following,Web Page,"People followed by Beth Sherouse, Ph.D.",,"Beth Sherouse, Ph.D. follows 8 people on Medium."
https://medium.com/defiant/all,Web Page,Defiant – All stories,,We are the loyal opposition
https://medium.com/@gbeth.sherouse/latest,Web Page,"Beth Sherouse, Ph.D. – Latest",,"Latest stories published by Beth Sherouse, Ph.D. on Medium. Activist, southerner, recovering academic, queer, feminist, writer. Follow me on Twitter @DrGBeth"
https://medium.com/@gbeth.sherouse/responses,Web Page,"Beth Sherouse, Ph.D. – Responses",,"Responses published by Beth Sherouse, Ph.D. on Medium. Activist, southerner, recovering academic, queer, feminist, writer. Follow me on Twitter @DrGBeth"
https://medium.com/@gbeth.sherouse/has-recommended,Web Page,"Beth Sherouse, Ph.D. – Recommends",,"Stories recommended by Beth Sherouse, Ph.D. on Medium. Activist, southerner, recovering academic, queer, feminist, writer. Follow me on Twitter @DrGBeth"
https://medium.com/@gbeth.sherouse/coming-out-bisexual-fa2bf1511408,Web Page,Coming Out Bisexual,"Beth Sherouse, Ph.D.","The first time I came out as bisexual was over Frappuccinos with my best friend from church who had just revealed to me that she was in love with a woman and thought she was bisexual, too. In my job…"
https://medium.com/tag/persuasion,Web Page,Persuasion – Medium,,"Read writing about Persuasion. Every day, thousands of voices read, write, and share important stories on Medium about Persuasion."
https://medium.com/tag/2016,Web Page,2016 – Medium,,"Read writing about 2016. Every day, thousands of voices read, write, and share important stories on Medium about 2016."
https://medium.com/tag/black-women,Web Page,Black Women – Medium,,"Read writing about Black Women. Every day, thousands of voices read, write, and share important stories on Medium about Black Women."
https://medium.com/tag/film,Web Page,Film – Medium,,"Read writing about Film. Every day, thousands of voices read, write, and share important stories on Medium about Film."
https://medium.com/tag/theatre,Web Page,Theatre – Medium,,"Read writing about Theatre. Every day, thousands of voices read, write, and share important stories on Medium about Theatre."
https://medium.com/defiant/search,Web Page,Search – Defiant – Medium,,Search writing on Defiant We are the loyal opposition.
https://medium.com/tag/hiv,Web Page,HIV – Medium,,"Read writing about HIV. Every day, thousands of voices read, write, and share important stories on Medium about HIV."
https://medium.com/tag/sex,Web Page,Sex – Medium,,"Read writing about Sex. Every day, thousands of voices read, write, and share important stories on Medium about Sex."
https://medium.com/tag/lgbtq,Web Page,LGBTQ – Medium,,"Read writing about LGBTQ. Every day, thousands of voices read, write, and share important stories on Medium about LGBTQ."
https://medium.com/tag/defiant-sex,Web Page,Defiant Sex – Medium,,"Read writing about Defiant Sex. Every day, thousands of voices read, write, and share important stories on Medium about Defiant Sex."
https://medium.com/tag/sexual-health,Web Page,Sexual Health – Medium,,"Read writing about Sexual Health. Every day, thousands of voices read, write, and share important stories on Medium about Sexual Health."
https://medium.com/@ra07/latest,Web Page,Rebecca Akrofie – Latest,,"Latest stories published by Rebecca Akrofie on Medium. When I explore the world, I learn. And what I learn, I write."
https://medium.com/@ra07/following,Web Page,People followed by Rebecca Akrofie,,Rebecca Akrofie follows 100 people on Medium.
